X	Z	A
243.0853	321.3929
244.0316	321.4133
244.9780	321.4478
245.9243	321.4795
246.8706	321.6338
247.8169	321.7197
248.7633	321.7994
249.7096	321.8884
250.6756	322.0247
251.6416	322.2058
252.6077	322.3568
253.5737	322.4469
254.5397	322.5176
255.5057	322.6005
256.4717	322.7486
257.4378	322.7351
258.4038	322.3886
259.3698	322.4423
260.3358	322.5727
261.3350	322.5820
262.3341	322.6784
263.3332	322.6799
264.3323	322.7116
265.3314	322.7534
266.3306	322.8340
267.2343	322.8448
268.1380	322.8566
269.0417	322.9425
269.9454	322.9798
270.8491	323.0432
271.7528	323.0835
272.6565	323.1479
273.5602	323.3056
274.4683	323.4712
275.3763	323.5695
276.2843	323.6576
277.1923	323.7222
278.1003	323.7438
279.0084	323.7771
279.9164	323.8115
280.8244	323.9714
281.7324	323.9349
282.6666	324.0997
283.6009	324.2196
284.5351	324.4193
285.4693	324.4196
286.4036	324.4458
287.3378	324.6402
288.2720	324.6378
289.2566	324.5463
290.2413	324.6256
291.2259	324.7455
292.2105	324.8744
293.1952	324.9962
294.1798	325.0505
295.1644	325.0916
296.1351	325.2048
297.1059	325.3185
298.0766	325.3675
299.0473	325.4386
300.0180	325.7148
300.9887	325.8633
301.9151	325.7096
302.8415	325.8946
303.7679	325.9984
304.6943	326.0486
305.6207	326.3051
306.5471	326.4273
307.5071	326.5970
308.4670	326.7230
309.4269	326.7333
310.3869	326.7297
311.3313	326.7519
312.2756	326.8444
313.2200	326.8658
314.1644	326.9466
315.1088	327.0206
316.0532	327.1362
316.9827	327.1220
317.9121	327.2264
318.8416	327.2144
319.7711	327.3126
320.7006	327.3480
321.6301	327.4473
322.5596	327.4800
323.4890	327.6510
324.3279	327.8134
325.1667	327.9356
326.0055	327.9618
326.8443	328.0060
327.6832	328.1393
328.6681	328.1202
329.6531	328.2384
330.6381	328.3833
331.6230	328.4898
332.6080	328.6289
333.5930	328.6841
334.5779	328.7470
335.5629	328.8158
336.5479	328.9416
337.5328	329.0236
338.5178	329.0831
339.4843	329.1678
340.4509	329.2579
341.4174	329.3667
342.3840	329.4703
343.3505	329.6177
344.3171	329.7155
345.2836	329.7949
346.2502	329.8011
347.2167	329.8722
348.1833	329.8568
349.1498	329.6625
350.1164	329.7590
351.0576	329.7506
351.9989	329.8487
352.9402	329.9822
353.8814	330.1266
354.8227	330.3957
355.7640	330.6587
356.7052	330.6511
357.6465	330.7009
358.6130	330.8616
359.5794	330.9687
360.5459	331.1382
361.5124	331.3159
362.4788	331.3718
363.4453	331.3040
364.4118	331.3890
365.3782	331.5293
366.2638	331.6570
367.1495	331.7462
368.0351	331.8060
368.9207	331.8638
369.8063	331.9081
370.6919	331.9523
371.5775	331.9965
372.5507	332.0291
373.5239	332.0186
374.4970	332.1092
375.4702	332.2685
376.4433	332.4654
377.4165	332.6471
378.3897	332.7105
379.3628	332.7925
380.2567	332.8289
381.1505	332.8900
382.0444	332.9471
382.9382	332.8522
383.8321	332.7353
384.7259	332.7045
385.6197	332.8852
386.5136	333.1794
387.4635	333.4952
388.4135	333.7756
389.3634	334.0031
390.3133	334.2216
391.2633	334.3251
392.2132	334.5340
393.1598	334.7977
394.1064	334.9777
395.0530	335.0918
395.9996	335.1485
396.9462	335.1667
397.8928	335.1984
398.8101	335.2087
399.7274	335.2656
400.6447	335.4200
401.5620	335.6177
402.4793	335.6287
403.3966	335.8577
404.3139	336.2240
405.2255	336.3574
406.1372	336.5097
407.0489	336.6408
407.9605	336.7335
408.8722	336.8333
409.7839	336.9647
410.6955	337.0956
411.6834	337.1902
412.6713	337.3217
413.6591	337.3762
414.6470	337.4254
415.6349	337.4770
416.6228	337.4964
417.5595	337.4683
418.4962	337.5656
419.4329	337.5921
420.3696	337.6670
421.3063	337.7144
422.2430	337.8438
423.1797	337.9222
424.0928	338.0335
425.0059	338.1215
425.9190	338.2468
426.8320	338.3330
427.7451	338.4303
428.6582	338.4469
429.5713	338.5067
430.4557	338.5555
431.3402	338.6198
432.2247	338.7477
433.1091	338.8207
433.9936	338.9134
434.8781	338.9688
435.7625	339.0873
436.7406	339.1626
437.7187	339.2308
438.6968	339.3305
439.6749	339.3566
440.6530	339.3902
441.6311	339.4860
442.6092	339.5561
443.5873	339.5659
444.5654	339.5185
445.5434	339.5354
446.4053	339.5761
447.2671	339.6579
448.1289	339.8649
448.9907	339.9534
449.8526	340.0125
450.7144	340.0387
451.6333	340.0661
452.5523	340.0598
453.4713	340.1367
454.3903	340.2897
455.3093	340.3602
456.2282	340.5967
457.1472	340.8600
458.0786	340.9538
459.0099	340.9699
459.9413	341.0221
460.8727	341.0275
461.8040	341.0996
462.7354	341.3354
463.6667	341.5599
464.5981	341.5946
465.5295	341.5976
466.4666	341.5768
467.4038	341.5573
468.3410	341.6012
469.2781	341.7501
470.2153	341.6985
471.1525	341.7933
472.0896	341.7274
473.0268	341.8858
473.9640	341.9982
474.9011	342.2640
475.8559	342.2961
476.8107	342.3334
477.7655	342.3279
478.7203	342.5060
479.6751	342.5008
480.6298	342.6495
481.5846	342.6752
482.5394	342.8074
483.4942	343.0952
484.4414	343.1904
485.3886	343.3499
486.3358	343.4612
487.2830	343.5458
488.2301	343.8565
489.1123	344.0137
489.9944	344.2031
490.8766	344.3910
491.7587	344.5232
492.6408	344.7528
493.5230	344.8429
494.4051	344.8488
495.3809	344.9949
496.3566	345.1708
497.3324	345.3280
498.3082	345.4862
499.2839	345.6422
500.2597	345.8081
501.2355	345.8107
502.2112	345.7628
503.1870	345.7245
504.1627	345.7876
505.0234	345.9580
505.8840	346.1465
506.7446	346.3304
507.6052	346.5259
508.4658	346.7403
509.3264	346.9904
510.2307	347.0903
511.1349	347.2344
512.0392	347.2762
512.9434	347.2225
513.8476	347.1572
514.7519	347.2227
515.7235	347.1147
516.6951	347.1208
517.6668	346.9593
518.6384	347.0374
519.6100	346.9041
520.5816	346.9735
521.5532	346.8946
522.5248	346.8090
523.4965	346.7647
524.4681	346.9774
525.4077	347.1701
526.3472	347.2720
527.2868	347.3133
528.2264	347.3461
529.1660	347.3955
530.1056	347.4560
531.0451	347.5090
531.9847	347.7616
532.9243	347.9276
533.8639	348.1088
534.8034	348.3123
535.7430	348.5108
536.6826	348.7095
537.6692	348.8748
538.6558	348.8103
539.6424	348.6439
540.6289	348.5270
541.6155	348.4878
542.6021	348.6010
543.5887	348.7200
544.5753	348.7594
545.5619	348.9358
546.5485	349.0135
547.5350	349.0287
548.5216	349.0882
549.5082	349.1253
550.4948	349.1561
551.4424	349.6125
552.3901	350.2143
553.3377	350.6154
554.2853	350.7423
555.2329	350.8616
556.1806	350.7717
557.1282	350.9536
558.0758	351.0580
559.0234	351.2030
559.9711	351.2223
560.9187	351.2646
561.8663	351.2596
562.8139	351.1657
563.7616	351.1026
564.7409	351.2849
565.7202	351.4166
566.6996	351.5331
567.6789	351.8241
568.6582	352.1443
569.6375	352.5247
570.5499	352.8084
571.4622	353.1449
572.3745	353.0519
573.2869	352.9196
574.1992	352.8613
575.1115	352.8425
576.0418	353.0125
576.9721	353.3442
577.9024	353.6691
578.8326	353.8141
579.7629	353.8631
580.6932	353.9790
581.6235	354.0218
582.5538	354.0715
583.4840	354.0778
584.4143	354.0496
585.3400	354.0153
586.2657	354.0964
587.1913	354.1979
588.1170	354.2711
589.0427	354.3147
589.9683	354.2953
590.8940	354.3045
591.8197	354.6027
592.7637	354.6658
593.7077	355.0090
594.6517	355.1698
595.5957	355.1947
596.5397	355.2699
597.4662	355.4066
598.3927	355.6032
599.3192	355.7859
600.2457	355.8831
601.1722	355.9573
602.0987	355.9782
603.0252	355.9214
603.9966	355.9349
604.9680	356.0221
605.9394	355.9454
606.9108	355.9868
607.8823	356.1415
608.8537	356.1482
609.7498	356.1256
610.6459	356.1651
611.5420	356.2790
612.4382	356.3914
613.3343	356.4124
614.2304	356.4221
615.1265	356.3856
616.0227	356.5640
616.9188	356.8340
617.9110	357.1504
618.9032	357.1543
619.8953	357.2143
620.8875	357.2273
621.8655	357.2776
622.8435	357.3312
623.8215	357.2850
624.7994	357.4765
625.7774	357.6275
626.7554	357.7498
627.7334	357.7833
628.7114	357.8301
629.6893	357.9414
630.6673	357.9138
631.6453	357.9073
632.6233	357.9004
633.5606	357.9520
634.4980	358.0239
635.4353	358.0856
636.3727	358.1196
637.3101	358.0865
638.2474	358.2301
639.1848	358.5210
640.1221	358.8367
641.0595	359.1751
642.0559	359.4541
643.0524	359.3608
644.0489	359.2022
645.0453	359.5810
646.0418	359.7623
647.0382	360.2085
648.0347	360.6415
649.0312	360.9389
650.0276	361.1642
651.0241	361.2470
652.0021	360.9939
652.9801	360.6293
653.9580	360.2785
654.9360	360.0516
655.9140	359.6645
656.8920	360.0761
657.8700	360.3701
658.8480	360.6094
659.8259	360.9034
660.8039	361.1568
661.7819	361.3280
662.7599	361.2948
663.6729	361.4130
664.5860	361.4772
665.4991	361.6511
666.4121	361.9607
667.3252	362.2567
668.2383	362.4879
669.1513	362.4102
670.0354	362.0847
670.9196	361.9179
671.8037	361.8801
672.6878	361.8419
673.5719	362.0430
674.4560	362.0811
675.3401	362.1177
676.2243	362.2363
677.1984	362.3771
678.1725	362.4969
679.1467	362.2929
680.1208	362.3683
681.0949	362.5635
682.0691	362.7738
683.0432	363.0410
684.0173	363.2742
684.9915	363.4041
685.8594	363.3596
686.7273	363.2068
687.5952	363.0082
688.5579	363.2711
689.5207	363.4847
690.4834	363.5094
691.4461	363.3916
692.4089	363.2828
693.3716	363.2054
694.3343	363.2028
695.2971	363.2816
696.2598	363.4349
697.2225	363.6192
698.1853	363.8788
699.1597	363.9835
700.1342	364.0049
701.1087	364.0976
702.0832	364.1414
703.0576	364.1893
704.0321	364.3703
705.0066	364.5586
705.9811	364.6378
706.9555	364.6786
707.9300	364.9365
708.9045	365.3263
709.8790	365.5272
710.7727	365.4650
711.6664	365.8743
712.5601	366.6344
713.4539	367.3830
714.3476	367.7189
715.2413	367.7870
716.1350	367.7952
717.0559	367.7933
717.9768	367.8253
718.8977	367.7629
719.8186	367.8366
720.7395	367.8675
721.6604	367.8483
722.5813	367.8985
723.5021	367.9357
724.4230	367.9829
725.3439	368.0448
726.3425	368.0646
727.3412	368.0978
728.3398	368.2059
729.3384	368.1596
730.3370	368.1138
731.3356	368.0699
732.3343	368.0976
733.3329	368.1736
734.3315	368.2222
735.3301	368.3784
736.3288	368.4483
737.3274	368.6309
738.3260	368.6157
739.3246	368.6906
740.3232	368.7384
741.3219	368.8405
742.3205	368.9033
743.3191	368.9512
744.3177	368.9458
745.2770	369.0292
746.2362	369.0754
747.1955	369.1926
748.1548	369.3129
749.1140	369.4212
750.0733	369.5108
751.0326	369.5342
751.9918	369.5944
752.9511	369.7074
753.9103	369.7705
754.8696	369.8385
755.8387	369.9464
756.8078	370.0073
757.7769	370.0903
758.7460	370.2761
759.7151	370.5349
760.6842	370.8441
761.6533	371.1319
762.6224	371.4351
763.4356	371.5642
764.2488	371.6253
765.0620	371.7999
765.8751	371.9518
766.6883	372.0594
767.6763	372.1721
768.6644	372.3395
769.6524	372.5095
770.6404	372.7627
771.6284	372.8417
772.6164	372.9216
773.6045	373.0462
774.5603	373.0741
775.5161	373.1211
776.4719	373.1874
777.4277	373.3864
778.3835	373.5043
779.3393	373.6520
780.2951	373.7907
781.2509	373.9300
782.2069	374.0179
783.1630	374.0485
784.1191	374.1038
785.0752	374.3648
786.0313	374.4889
786.9874	374.6533
787.9435	374.7361
788.8995	374.6748
789.8556	374.5978
790.8117	374.6180
791.7678	374.6422
792.7239	374.6755
793.6800	374.8020
794.6361	374.9112
795.5921	374.9673
796.5163	375.0678
797.4404	375.1867
798.3646	375.2381
799.2887	375.3319
800.2129	375.3634
801.1370	375.4900
802.0612	375.5956
802.9853	375.7518
803.9095	375.8702
804.8336	375.9375
805.7578	375.9553
806.6819	375.9914
807.6191	376.0650
808.5563	376.1892
809.4935	376.3245
810.4307	376.5584
811.3679	376.7044
812.3050	376.6687
813.2422	376.6803
814.1794	376.7071
815.1166	376.7038
816.0538	376.8525
816.9909	376.9786
817.9531	377.0356
818.9153	377.0636
819.8775	377.1328
820.8396	377.2193
821.8018	377.2745
822.7640	377.4089
823.7262	377.5660
824.7021	377.9213
825.6780	378.3124
826.6538	378.3058
827.6297	378.1990
828.6056	378.1147
829.5815	378.1195
830.5574	378.3545
831.5333	378.7722
832.5092	379.0853
833.4617	379.1897
834.4142	379.2515
835.3667	379.3133
836.3192	379.3267
837.2717	379.2510
838.2242	379.6917
839.1767	379.8178
840.1104	379.7573
841.0441	379.6434
841.9777	379.7592
842.9114	379.9341
843.8450	380.1300
844.7787	380.2804
845.7124	380.6356
846.6460	380.7748
847.5797	380.7692
848.5133	380.8093
849.4470	380.9265
850.3807	381.0714
851.3352	381.0955
852.2898	380.9933
853.2444	380.8745
854.1990	380.9198
855.1535	381.0862
856.1081	381.1564
857.0627	381.3337
858.0173	381.4800
858.9862	381.5191
859.9551	381.6392
860.9023	381.8348
861.8494	382.0888
862.7966	382.1008
863.7438	382.1957
864.6910	382.4320
865.6261	382.7238
866.5611	383.0247
867.4962	383.3250
868.4313	383.6332
869.3664	383.9522
870.3014	384.2737
871.2365	384.6575
872.1737	384.9942
873.1108	385.1014
874.0480	385.2254
874.9851	385.4935
875.9223	385.6546
876.8594	385.5700
877.7966	385.4446
878.7338	385.4917
879.6709	385.6313
880.6081	385.6760
881.5072	385.9083
882.4064	386.1228
883.3056	386.2719
884.2047	386.4301
885.1039	386.6106
885.9393	386.7095
886.7747	386.8067
887.6102	386.8956
888.4456	386.9497
889.2811	387.0760
890.1165	387.0628
891.0760	387.2039
892.0354	387.0786
892.9949	387.3034
893.9543	387.5821
894.9138	387.5287
895.8733	387.5060
896.8327	387.5556
897.7922	387.6470
898.7517	387.6880
899.7111	387.7909
900.6706	387.7852
901.6622	388.1443
902.6538	388.2496
903.6453	388.5019
904.6369	388.5726
905.6285	388.6074
906.6201	388.7617
907.6116	388.9409
908.6032	389.2396
909.5948	389.4939
910.5864	389.7597
911.5779	389.9794
912.5695	390.3366
913.5186	390.9211
914.4677	391.3669
915.4168	391.5377
916.3659	391.5766
917.3150	391.5827
918.2641	391.6448
919.2132	391.7960
920.1623	391.8519
921.1114	391.9997
922.0605	392.1141
923.0096	392.1989
923.9732	392.2680
924.9367	392.3389
925.9003	392.6627
926.8638	392.6922
927.8274	392.7330
928.7909	392.8223
929.7545	392.9356
930.7180	393.0641
931.6816	393.0843
932.6370	393.2318
933.5924	393.5127
934.5477	393.6394
935.5031	393.7313
936.4585	393.8611
937.4139	393.8591
938.3693	393.9195
939.3247	394.1071
940.2801	394.2320
941.2355	394.3032
942.1909	394.4361
943.1463	394.4943
944.1017	394.5244
945.0811	394.7349
946.0605	395.0494
947.0399	394.7933
948.0193	394.5479
948.9987	394.5532
949.9781	394.9654
950.9575	395.1525
951.8696	395.2108
952.7818	395.3843
953.6940	395.5713
954.6061	395.7512
955.5183	395.9855
956.4305	396.1683
957.3426	396.1259
958.2548	396.0841
959.1097	396.1821
959.9646	396.5407
960.8195	397.1164
961.6744	397.8281
962.5293	398.3299
963.5055	398.4890
964.4818	398.5742
965.4580	398.5480
966.4342	398.6516
967.4105	398.7625
968.3867	398.8216
969.3630	398.8846
970.2644	398.9158
971.1659	399.0222
972.0674	399.2083
972.9689	399.3607
973.8704	399.4366
974.7719	399.5547
975.6733	399.6817
976.5748	399.8020
977.4763	399.8782
978.4402	399.9852
979.4040	400.1605
980.3679	400.2920
981.3318	400.3911
982.2956	400.4795
983.2595	400.5696
984.2234	400.6655
985.1872	400.7623
986.1511	400.8771
987.0744	400.9964
987.9977	401.1131
988.9210	401.1836
989.8443	401.2832
990.7676	401.3833
991.6909	401.5611
992.6142	401.7017
993.5376	401.7683
994.4609	401.8382
995.3713	401.9246
996.2817	402.1288
997.1921	402.4177
998.0586	402.6784
998.9252	402.9092
999.7917	403.0178
1000.6583	403.0740
1001.5248	403.0898
1002.3914	403.0484
1003.2580	403.0387
1004.2025	403.1754
1005.1471	403.2842
1006.0917	403.3177
1007.0362	403.4344
1007.9808	403.5507
1008.9254	403.7556
1009.8699	403.8903
1010.8145	403.8783
1011.7591	403.9630
1012.7036	404.1289
1013.6482	404.2673
1014.5928	404.3834
1015.5303	404.4890
1016.4678	404.5935
1017.4053	404.6268
1018.3429	404.5966
1019.2804	404.5835
1020.2179	404.6381
1021.1554	404.7974
1022.0929	405.0173
1023.0304	405.2627
1024.0113	405.2030
1024.9921	405.0859
1025.9729	405.2036
1026.9538	405.7929
1027.9346	406.0864
1028.9154	405.8708
1029.8963	405.8955
1030.8771	405.9656
1031.8579	406.0276
1032.8498	406.1258
1033.8417	406.2080
1034.8336	406.3650
1035.8255	406.4575
1036.8174	406.7618
1037.7226	406.8332
1038.6279	406.8537
1039.5331	406.8797
1040.4383	406.9420
1041.3436	407.0931
1042.2488	407.1849
1043.1540	407.2110
1044.0593	407.3203
1045.0322	407.4946
1046.0052	407.5260
1046.9781	407.6171
1047.9511	407.7302
1048.9241	407.7931
1049.8970	407.8856
1050.8700	407.8808
1051.8429	408.0541
1052.7044	408.2671
1053.5658	408.5248
1054.4272	408.7596
1055.2886	408.9726
1056.1500	409.3244
1057.0114	409.5786
1058.0088	409.7338
1059.0062	409.7192
1060.0036	409.6438
1061.0010	409.6796
1061.9984	409.7072
1062.9958	409.7406
1063.9276	409.8263
1064.8594	409.8913
1065.7912	409.8932
1066.7230	409.9815
1067.6548	410.0950
1068.5866	410.1923
1069.5184	410.2794
1070.4502	410.3394
1071.3358	410.4805
1072.2215	410.6034
1073.1071	410.7331
1073.9927	410.8818
1074.8784	411.1193
1075.7640	411.3601
1076.6496	411.6906
1077.5413	412.1192
1078.4330	412.5420
1079.3247	412.9356
1080.2164	413.2083
1081.1081	413.4807
1081.9998	413.7029
1082.8915	413.8882
1083.7896	414.1006
1084.6876	414.2988
1085.5856	414.4412
1086.4836	414.5790
1087.3817	414.7383
1088.2897	414.9125
1089.1977	415.1100
1090.1057	415.1961
1091.0137	415.2136
1091.9218	415.3438
1092.8298	415.5594
1093.7378	415.5618
1094.6458	415.5604
1095.5538	415.5241
1096.5458	415.7681
1097.5377	415.9595
1098.5296	416.1228
1099.5215	416.2059
1100.5135	416.4210
1101.5054	416.6232
1102.4973	416.8812
1103.4713	417.1446
1104.4452	417.4081
1105.4192	417.4308
1106.3931	417.4212
1107.3671	417.4222
1108.3410	417.4791
1109.3150	417.4989
1110.2890	417.5448
1111.2629	417.6815
1112.2369	417.8687
1113.1007	418.1664
1113.9646	418.4565
1114.8284	418.5543
1115.6923	418.6604
1116.5561	418.7705
1117.4200	418.8929
1118.3328	419.0271
1119.2456	419.0932
1120.1583	419.2101
1121.0711	419.3532
1121.9839	419.4217
1122.8967	419.5184
1123.8095	419.5486
1124.8012	419.5905
1125.7929	419.7432
1126.7847	419.9678
1127.7764	420.1949
1128.7681	420.3464
1129.7598	420.4770
1130.7515	420.6405
1131.7433	420.7944
1132.7350	420.9538
1133.6841	421.1061
1134.6332	421.2033
1135.5823	421.2484
1136.5314	421.3297
1137.4805	421.4040
1138.4296	421.4725
1139.3787	421.5461
1140.3278	421.5756
1141.2769	421.7214
1142.2260	421.8634
1143.1751	422.1068
1144.1681	422.1543
1145.1610	422.2771
1146.1540	422.3969
1147.1469	422.4764
1148.1399	422.5411
1149.1329	422.5116
1150.1258	422.5939
1151.1188	422.7515
1152.1118	422.8867
1153.0412	423.0075
1153.9706	423.0935
1154.9001	423.2281
1155.8295	423.2424
1156.7589	423.1397
1157.6884	423.1461
1158.6674	423.2091
1159.6465	423.3262
1160.6255	423.4559
1161.6046	423.7241
1162.5836	423.9440
1163.5627	423.9928
1164.5418	423.9854
1165.5208	424.0390
1166.4999	424.1236
1167.4789	424.3508
1168.4580	424.9289
1169.4370	425.1500
1170.3152	425.1197
1171.1933	425.1555
1172.0715	425.3064
1172.9496	425.2750
1173.8278	425.3733
1174.7239	425.5091
1175.6200	425.6228
1176.5161	425.6898
1177.4123	425.6969
1178.3084	425.6781
1179.2045	425.6512
1180.1006	425.7395
1180.9968	425.7600
1181.8929	426.0953
1182.8658	426.4999
1183.8388	426.8233
1184.8117	426.9894
1185.7847	427.1691
1186.7361	427.4010
1187.6876	427.6394
1188.6390	427.6848
1189.5905	427.7806
1190.5420	427.7546
1191.3892	427.9548
1192.2363	428.0100
1193.0835	428.1455
1193.9307	428.1973
1194.7779	428.2969
1195.7331	428.3329
1196.6882	428.4139
1197.6434	428.5569
1198.5985	428.7704
1199.5537	429.0486
1200.4205	429.4262
1201.2873	429.6086
1202.1540	429.9997
1203.0208	430.4866
1203.9438	430.9989
1204.8667	431.4296
1205.7897	431.6137
1206.7126	431.5353
1207.6356	431.0790
1208.5841	431.1863
1209.5326	431.2179
1210.4812	430.8328
1211.4297	430.5880
1212.3782	430.6941
1213.3268	430.9088
1214.2753	431.0368
1215.2239	431.1285
1216.1724	431.2042
1217.1209	431.4997
1218.0695	431.7892
1219.0180	431.8367
1220.0038	431.9076
1220.9896	431.8671
1221.9754	431.9560
1222.9611	431.9346
1223.9469	432.0273
1224.8922	432.0725
1225.8374	432.2668
1226.7827	432.6772
1227.7279	432.6674
1228.6732	432.6558
1229.6184	432.6551
1230.5636	432.6458
1231.5089	432.7110
1232.3768	432.9654
1233.2447	433.3044
1234.1126	433.6415
1234.9139	433.7834
1235.7153	433.8613
1236.5166	433.9009
1237.3179	433.9566
1238.1193	434.1544
1239.0833	434.4311
1240.0474	434.7427
1241.0115	435.0602
1241.9756	435.1799
1242.9396	435.1376
1243.8653	434.7293
1244.7910	434.7848
1245.7166	434.9904
1246.6423	435.3879
1247.5680	435.7673
1248.4936	435.9549
1249.4193	435.9431
1250.3450	436.0935
1251.1156	436.2901
1251.8861	436.5105
1252.6567	436.7900
1253.4273	437.0739
1254.2842	437.3631
1255.1412	437.6245
1255.9981	437.9225
1256.8551	438.2896
1257.7120	438.6654
1258.5689	439.0114
1259.4630	439.2957
1260.3571	439.5437
1261.2512	439.7263
1262.1453	439.7965
1263.0394	439.8517
1263.9934	439.9229
1264.9474	439.9899
1265.9014	439.9749
1266.8553	439.8536
1267.8093	439.7714
1268.7633	439.6794
1269.7172	439.8678
1270.6712	439.9646
1271.6252	440.0052
1272.6137	439.9859
1273.6023	440.1283
1274.5909	440.1410
1275.5565	440.1677
1276.5221	440.4116
1277.4878	440.4531
1278.4534	440.6275
1279.4191	440.8028
1280.3847	440.9891
1281.3398	441.1535
1282.2949	441.3383
1283.2500	441.4065
1284.2051	441.4146
1285.1603	441.4871
1286.1154	441.5263
1287.0705	441.6848
1288.0256	441.7922
